x_pos,y_pos,channel_1,channel_2,channel_3,channel_4
596.0,712.0,279,63,21,64
596.0,713.0,278,63,21,64
596.0,713.0,279,63,22,63
596.0,713.0,278,63,22,64
596.0,713.0,278,63,21,63
596.0,713.0,278,63,21,64
595.0,714.0,278,63,21,63
595.0,715.0,278,63,21,63
595.0,715.0,277,63,21,63
595.0,715.0,278,63,22,63
594.0,716.0,277,62,21,63
594.0,716.0,276,62,21,63
594.0,717.0,276,63,22,63
594.0,717.0,276,62,22,63
594.0,718.0,276,62,22,63
594.0,718.0,276,62,22,63
594.0,719.0,275,62,21,63
594.0,719.0,275,62,22,63
594.0,719.0,275,62,22,63
594.0,719.0,275,62,22,63
594.0,719.0,275,62,22,63
594.0,720.0,275,62,21,63
594.0,720.0,275,61,22,63
594.0,721.0,275,61,21,63
594.0,721.0,275,62,22,63
594.0,721.0,274,61,21,63
594.0,722.0,274,61,22,63
594.0,722.0,274,61,21,63
594.0,722.0,273,61,21,62
594.0,722.0,273,61,21,63
594.0,723.0,273,61,21,62
594.0,723.0,273,61,22,63
594.0,723.0,273,61,21,62
594.0,723.0,273,60,21,62
594.0,723.0,273,60,21,62
594.0,723.0,272,60,21,62
594.0,724.0,272,60,21,62
594.0,724.0,272,60,20,62
594.0,724.0,271,60,21,62
594.0,725.0,271,60,21,62
594.0,725.0,271,60,20,62
594.0,725.0,271,60,20,62
594.0,725.0,271,60,20,62
594.0,725.0,271,60,21,62
594.0,725.0,271,60,20,62
594.0,726.0,271,60,20,61
594.0,726.0,271,60,20,62
594.0,726.0,271,60,20,62
595.0,726.0,270,60,20,61
595.0,726.0,270,60,20,61
595.0,727.0,270,60,20,61
595.0,727.0,270,59,20,61
595.0,727.0,270,60,20,61
595.0,727.0,270,60,20,60
595.0,727.0,269,59,20,61
595.0,727.0,269,59,20,61
596.0,727.0,269,59,20,60
596.0,727.0,269,59,21,61
596.0,727.0,269,59,22,60
596.0,727.0,268,59,22,61
596.0,728.0,268,59,22,60
596.0,728.0,268,59,23,60
596.0,728.0,268,59,22,60
596.0,728.0,268,59,22,60
596.0,728.0,268,59,22,60
596.0,728.0,268,59,22,60
596.0,729.0,268,59,22,60
597.0,729.0,267,58,22,60
597.0,729.0,267,58,22,60
597.0,729.0,267,58,22,60
597.0,729.0,267,58,22,60
597.0,729.0,267,57,22,60
597.0,729.0,267,58,22,60
597.0,729.0,267,58,22,60
597.0,729.0,266,57,22,60
597.0,729.0,265,57,22,59
597.0,729.0,266,57,22,60
598.0,729.0,265,57,22,60
598.0,729.0,265,57,22,60
598.0,729.0,265,57,22,59
598.0,729.0,265,57,22,59
599.0,730.0,265,57,22,60
599.0,730.0,265,57,22,59
599.0,730.0,264,57,22,59
599.0,730.0,263,57,21,59
599.0,730.0,263,57,22,59
599.0,730.0,263,57,22,59
599.0,730.0,263,57,22,59
599.0,730.0,263,56,22,59
599.0,730.0,263,56,22,59
599.0,730.0,263,56,22,59
599.0,730.0,263,56,21,59
599.0,730.0,263,56,21,59
599.0,730.0,263,56,21,59
599.0,730.0,263,56,22,59
599.0,730.0,263,56,21,58
599.0,730.0,263,56,22,58
599.0,730.0,263,56,22,57
599.0,730.0,262,56,22,59
599.0,730.0,263,56,21,57
599.0,730.0,262,56,21,57
599.0,730.0,262,56,21,57
599.0,730.0,262,56,21,58
599.0,730.0,262,56,21,58
600.0,730.0,262,56,21,57
600.0,730.0,261,56,21,57
600.0,730.0,262,56,22,57
600.0,730.0,261,56,21,57
600.0,730.0,261,56,20,57
600.0,730.0,260,56,21,57
600.0,730.0,260,56,21,57
600.0,730.0,260,56,21,57
600.0,730.0,260,55,21,57
600.0,730.0,259,55,21,57
600.0,730.0,259,56,21,57
600.0,730.0,259,55,21,57
600.0,730.0,259,55,20,57
600.0,730.0,259,55,21,57
600.0,730.0,259,55,20,57
600.0,730.0,259,55,20,57
600.0,730.0,259,55,21,57
600.0,730.0,259,55,21,56
600.0,730.0,259,55,20,56
600.0,730.0,258,55,21,56
600.0,730.0,258,55,21,56
600.0,730.0,259,55,20,56
600.0,730.0,258,61,20,56
600.0,730.0,257,71,20,56
600.0,730.0,257,73,20,56
600.0,730.0,257,73,20,56
600.0,730.0,257,73,20,56
600.0,730.0,257,73,20,56
600.0,730.0,257,73,20,56
600.0,730.0,257,72,20,56
600.0,730.0,257,71,20,56
600.0,730.0,256,71,20,56
600.0,730.0,256,71,20,56
600.0,730.0,256,72,20,56
600.0,730.0,127,72,20,56
600.0,730.0,127,71,20,56
600.0,730.0,127,71,20,56
600.0,730.0,127,71,20,56
600.0,730.0,127,71,20,56
600.0,730.0,127,71,20,56
600.0,730.0,127,71,20,56
600.0,730.0,127,71,20,56
600.0,730.0,127,71,19,56
600.0,730.0,127,71,20,56
600.0,730.0,127,71,19,56
600.0,730.0,127,71,20,56
600.0,730.0,126,71,22,55
600.0,730.0,126,71,22,55
600.0,730.0,127,71,22,55
600.0,730.0,126,71,22,55
600.0,730.0,126,71,22,55
600.0,730.0,126,71,21,55
600.0,730.0,126,71,22,55
600.0,730.0,125,71,22,55
600.0,730.0,125,70,22,55
600.0,730.0,125,70,22,55
600.0,730.0,125,70,22,55
600.0,730.0,125,70,21,54
600.0,730.0,124,70,21,54
600.0,730.0,124,70,22,55
600.0,730.0,124,70,21,54
600.0,730.0,124,70,21,54
600.0,730.0,124,70,21,54
600.0,730.0,124,70,22,54
600.0,730.0,124,69,21,54
600.0,730.0,124,69,21,54
600.0,730.0,124,70,21,54
600.0,730.0,124,69,22,54
600.0,730.0,123,69,21,54
600.0,730.0,123,68,21,54
600.0,730.0,124,69,21,54
600.0,730.0,123,68,20,54
600.0,730.0,123,68,21,54
600.0,730.0,123,68,21,54
600.0,730.0,123,68,21,54
600.0,730.0,122,68,21,54
600.0,730.0,122,68,20,53
600.0,730.0,121,68,21,54
600.0,730.0,122,68,20,53
600.0,730.0,121,67,20,53
600.0,730.0,121,67,21,53
600.0,730.0,121,67,20,53
600.0,730.0,121,68,20,53
600.0,730.0,121,67,20,52
600.0,730.0,121,67,20,53
600.0,730.0,120,67,20,52
600.0,730.0,121,67,20,53
600.0,730.0,120,67,20,52
600.0,730.0,120,67,20,52
600.0,730.0,120,67,20,52
600.0,730.0,120,67,20,52
600.0,730.0,120,67,20,52
600.0,730.0,120,67,20,52
600.0,730.0,120,67,21,52
600.0,730.0,120,67,21,52
599.0,730.0,120,67,21,52
599.0,730.0,120,67,20,52
599.0,730.0,120,67,20,52
599.0,730.0,120,66,20,52
599.0,730.0,120,67,21,52
598.0,730.0,120,67,20,52
598.0,730.0,119,66,20,51
598.0,730.0,119,66,20,52
598.0,730.0,119,66,20,51
598.0,730.0,119,66,20,51
598.0,730.0,119,66,20,51
598.0,730.0,118,65,20,51
598.0,730.0,118,66,20,51
598.0,730.0,119,66,20,51
598.0,730.0,118,65,20,51
598.0,730.0,118,65,20,51
598.0,730.0,118,65,20,51
598.0,730.0,118,65,20,51
598.0,730.0,118,65,20,51
598.0,730.0,118,65,20,51
598.0,730.0,117,65,20,51
598.0,730.0,117,65,20,51
598.0,730.0,117,65,20,51
598.0,730.0,116,65,20,51
598.0,730.0,116,65,20,51
598.0,730.0,116,65,20,51
598.0,730.0,116,65,20,51
598.0,730.0,116,65,20,51
598.0,730.0,116,64,20,51
598.0,730.0,115,64,20,51
598.0,730.0,115,64,20,51
598.0,730.0,115,64,19,50
598.0,730.0,115,63,20,51
598.0,730.0,115,63,20,51
598.0,730.0,115,63,20,51
598.0,730.0,115,63,20,50
598.0,730.0,115,63,19,51
598.0,730.0,115,63,20,50
598.0,730.0,115,63,20,50
598.0,730.0,115,63,19,50
598.0,730.0,114,63,19,50
598.0,730.0,114,63,19,50
598.0,730.0,114,63,20,50
597.0,729.0,114,63,19,50
597.0,729.0,114,63,20,49
597.0,729.0,113,63,20,49
597.0,729.0,113,63,19,50
597.0,729.0,113,63,20,50
597.0,729.0,113,63,19,49
597.0,729.0,113,63,20,49
597.0,729.0,113,63,19,49
597.0,729.0,113,63,20,49
597.0,729.0,112,63,19,49
597.0,729.0,112,63,20,49
597.0,729.0,113,63,20,49
597.0,729.0,112,63,19,49
597.0,729.0,112,62,19,49
597.0,729.0,112,63,20,49
597.0,729.0,112,62,19,49
597.0,729.0,112,62,19,49
597.0,729.0,112,62,19,49
597.0,729.0,112,62,19,49
597.0,729.0,112,62,19,48
597.0,729.0,112,62,19,48
597.0,729.0,111,62,19,49
597.0,729.0,111,62,19,48
597.0,729.0,111,62,19,48
597.0,729.0,111,62,19,48
597.0,729.0,111,62,19,49
597.0,729.0,111,62,19,49
597.0,729.0,111,62,19,48
597.0,729.0,110,62,19,48
597.0,729.0,111,62,19,48
597.0,729.0,110,61,19,48
597.0,729.0,110,61,19,48
597.0,729.0,110,61,19,48
597.0,729.0,110,61,19,48
597.0,729.0,110,61,19,48
597.0,729.0,109,61,19,48
597.0,729.0,110,61,19,48
597.0,729.0,109,61,19,48
597.0,729.0,109,61,19,48
597.0,729.0,108,60,19,48
597.0,729.0,108,60,19,48
597.0,729.0,108,60,19,48
597.0,729.0,108,60,19,48
597.0,729.0,108,60,19,47
597.0,729.0,108,60,19,48
597.0,729.0,108,60,19,48
597.0,729.0,108,60,19,47
597.0,729.0,108,60,20,48
597.0,729.0,108,60,20,48
597.0,729.0,108,60,20,48
597.0,729.0,108,60,20,48
597.0,729.0,108,60,20,48
597.0,729.0,108,60,20,47
597.0,729.0,107,60,20,47
597.0,729.0,107,60,20,47
597.0,729.0,108,60,20,47
597.0,729.0,107,60,19,47
597.0,729.0,107,60,20,47
597.0,729.0,107,59,19,47
597.0,729.0,107,59,20,47
597.0,729.0,107,60,19,47
597.0,729.0,107,60,19,46
597.0,729.0,106,59,20,47
597.0,729.0,106,59,19,47
597.0,729.0,107,59,19,47
597.0,729.0,105,59,19,46
597.0,729.0,106,59,20,46
597.0,729.0,105,59,19,47
597.0,729.0,105,59,19,47
597.0,729.0,105,59,19,47
597.0,729.0,105,59,19,46
597.0,729.0,105,59,19,46
597.0,729.0,105,59,19,46
597.0,729.0,105,59,19,46
597.0,729.0,105,59,19,46
597.0,729.0,104,59,19,46
597.0,729.0,104,59,19,46
597.0,729.0,103,59,19,46
597.0,729.0,103,59,19,46
597.0,729.0,103,59,19,46
597.0,729.0,103,59,19,46
597.0,729.0,103,59,19,46
597.0,729.0,103,59,19,46
597.0,729.0,103,58,19,46
597.0,729.0,103,58,19,46
597.0,729.0,103,59,19,46
597.0,729.0,103,58,19,45
597.0,729.0,103,58,19,46
597.0,729.0,103,58,19,46
597.0,729.0,103,58,19,46
597.0,729.0,103,58,19,46
597.0,729.0,103,57,19,45
597.0,729.0,103,57,19,45
597.0,729.0,103,58,19,45
597.0,729.0,102,57,19,45
597.0,729.0,103,57,19,45
597.0,729.0,103,57,19,45
597.0,729.0,103,57,19,45
597.0,729.0,103,57,19,45
597.0,729.0,103,57,19,44
597.0,729.0,103,57,19,44
597.0,729.0,103,57,19,44
597.0,729.0,103,57,19,44
597.0,729.0,103,57,19,45
597.0,729.0,102,57,19,44
597.0,729.0,102,56,19,44
597.0,729.0,102,57,19,44
597.0,729.0,102,56,19,44
597.0,729.0,102,56,19,44
597.0,729.0,102,56,19,44
597.0,729.0,102,56,19,44
597.0,729.0,101,56,19,44
597.0,729.0,102,56,19,44
597.0,729.0,102,56,19,44
597.0,729.0,101,56,19,44
597.0,729.0,101,56,19,44
597.0,729.0,100,59,19,44
597.0,729.0,101,62,19,44
597.0,729.0,100,63,19,44
597.0,729.0,100,63,19,44
597.0,729.0,100,63,19,44
597.0,729.0,100,63,19,44
597.0,729.0,99,63,19,44
597.0,729.0,100,63,19,44
597.0,729.0,100,63,19,44
597.0,729.0,99,63,18,44
597.0,729.0,99,63,19,44
597.0,729.0,99,63,19,44
597.0,729.0,99,63,19,44
597.0,729.0,99,63,19,43
597.0,729.0,99,62,18,43
597.0,729.0,99,63,19,44
597.0,729.0,99,63,19,43
597.0,729.0,99,62,19,43
597.0,729.0,99,62,18,44
597.0,729.0,99,62,19,44
597.0,729.0,99,62,18,43
597.0,729.0,99,62,19,43
597.0,729.0,99,62,18,43
597.0,729.0,99,62,19,43
597.0,729.0,98,62,19,43
597.0,729.0,99,62,19,43
597.0,729.0,99,62,19,43
597.0,729.0,99,62,19,43
597.0,729.0,99,62,19,43
597.0,729.0,99,62,19,43
597.0,729.0,99,62,19,43
597.0,729.0,99,61,19,43
597.0,729.0,99,61,19,43
597.0,729.0,99,61,19,43
597.0,729.0,99,61,19,43
597.0,729.0,99,60,19,42
597.0,729.0,99,61,19,42
597.0,729.0,98,61,19,42
597.0,729.0,99,61,19,42
597.0,729.0,98,60,19,42
597.0,729.0,97,60,19,42
597.0,729.0,97,60,19,42
597.0,729.0,97,60,19,42
597.0,729.0,97,60,18,42
597.0,729.0,97,60,18,42
597.0,729.0,97,60,19,41
597.0,729.0,97,60,19,41
597.0,729.0,97,60,19,42
597.0,729.0,97,60,18,41
597.0,729.0,97,60,18,41
597.0,729.0,97,60,18,41
597.0,729.0,96,60,18,41
597.0,729.0,96,60,19,41
597.0,729.0,97,60,18,41
597.0,729.0,96,60,18,41
597.0,729.0,96,59,19,41
597.0,729.0,96,60,18,41
597.0,729.0,96,60,18,41
597.0,729.0,96,60,18,41
597.0,729.0,96,60,18,41
597.0,729.0,96,59,18,41
597.0,729.0,96,59,18,41
597.0,729.0,96,59,18,41
597.0,729.0,96,59,18,41
597.0,729.0,96,59,18,41
597.0,729.0,95,59,18,41
597.0,729.0,95,59,18,41
597.0,729.0,95,59,18,41
597.0,729.0,95,59,18,41
597.0,729.0,95,59,18,41
597.0,729.0,95,59,18,40
597.0,729.0,100,59,19,41
597.0,729.0,111,58,19,41
597.0,729.0,118,58,18,41
597.0,729.0,118,57,18,40
597.0,729.0,118,58,18,41
597.0,729.0,118,58,18,40
597.0,729.0,116,58,18,40
597.0,729.0,117,57,18,40
597.0,729.0,117,57,19,39
597.0,729.0,116,57,18,39
597.0,729.0,116,57,18,39
597.0,729.0,116,57,18,40
597.0,729.0,116,57,18,39
597.0,729.0,115,57,18,39
597.0,729.0,115,57,18,39
597.0,729.0,115,57,18,39
597.0,729.0,115,57,18,39
597.0,729.0,115,57,18,39
597.0,729.0,115,57,18,39
597.0,729.0,115,57,18,39
597.0,729.0,115,56,18,39
597.0,729.0,115,60,18,39
597.0,729.0,115,63,18,39
597.0,729.0,114,70,18,39
597.0,729.0,114,70,18,39
597.0,729.0,114,70,18,39
597.0,729.0,114,69,18,39
597.0,729.0,113,69,17,39
597.0,729.0,113,69,17,39
597.0,729.0,113,69,18,39
597.0,729.0,113,69,17,39
597.0,729.0,113,68,18,39
597.0,729.0,112,68,17,39
597.0,729.0,112,68,17,39
597.0,729.0,113,68,17,39
597.0,729.0,112,68,17,39
597.0,729.0,112,68,17,39
597.0,729.0,112,68,17,39
597.0,729.0,112,68,17,39
597.0,729.0,112,68,17,39
597.0,729.0,112,68,17,39
597.0,729.0,112,68,17,39
597.0,729.0,112,67,17,39
597.0,729.0,111,67,19,39
597.0,729.0,111,67,27,39
597.0,729.0,111,67,31,39
597.0,729.0,116,67,33,39
597.0,729.0,127,67,33,39
597.0,729.0,262,67,33,39
597.0,729.0,262,67,32,39
597.0,729.0,262,67,32,39
597.0,729.0,262,67,32,39
597.0,729.0,262,67,32,39
597.0,729.0,262,67,32,38
597.0,729.0,261,67,32,39
597.0,729.0,260,67,32,39
597.0,729.0,260,67,31,39
597.0,729.0,260,67,32,39
597.0,729.0,260,67,32,39
597.0,729.0,260,67,31,39
597.0,729.0,259,66,31,39
597.0,729.0,259,66,31,39
597.0,729.0,259,66,31,38
597.0,729.0,259,66,31,38
597.0,729.0,259,65,31,38
597.0,729.0,259,65,31,38
597.0,729.0,259,66,31,38
597.0,729.0,258,65,31,38
597.0,729.0,258,67,31,38
597.0,729.0,258,68,31,38
597.0,729.0,258,70,31,38
597.0,729.0,257,70,31,38
597.0,729.0,257,70,31,38
597.0,729.0,257,70,31,38
597.0,729.0,257,70,31,38
597.0,729.0,257,70,31,38
597.0,729.0,257,70,31,38
597.0,728.0,257,70,31,38
597.0,728.0,256,70,31,38
597.0,728.0,256,69,31,38
597.0,728.0,127,69,31,38
597.0,728.0,127,70,31,38
597.0,728.0,127,69,31,37
597.0,728.0,127,68,31,38
597.0,728.0,127,69,31,38
597.0,728.0,127,69,31,37
597.0,728.0,127,68,31,37
598.0,728.0,127,68,31,37
598.0,727.0,127,68,31,37
598.0,727.0,127,68,31,37
598.0,727.0,127,68,31,37
599.0,727.0,126,68,31,37
599.0,727.0,126,68,31,37
599.0,727.0,126,68,31,36
599.0,727.0,126,68,31,37
599.0,727.0,126,68,31,37
599.0,727.0,126,67,31,37
600.0,727.0,126,68,30,36
600.0,727.0,126,67,31,36
600.0,727.0,125,67,30,37
600.0,727.0,125,67,30,37
600.0,727.0,125,67,30,36
600.0,727.0,124,67,31,36
600.0,727.0,124,67,31,36
601.0,727.0,124,67,30,36
601.0,727.0,124,67,31,36
601.0,727.0,124,67,30,36
601.0,726.0,124,67,30,36
601.0,726.0,124,67,30,36
602.0,726.0,124,67,30,36
603.0,726.0,124,67,30,36
603.0,726.0,124,66,30,36
603.0,726.0,123,67,30,36
604.0,726.0,123,67,30,36
604.0,726.0,123,67,30,36
604.0,726.0,123,70,30,35
605.0,726.0,122,70,30,36
605.0,726.0,123,70,30,35
605.0,726.0,122,70,30,36
606.0,726.0,122,70,30,36
607.0,726.0,122,70,30,35
607.0,726.0,121,69,29,35
607.0,725.0,121,69,29,35
607.0,725.0,121,69,30,35
608.0,725.0,121,69,30,35
609.0,725.0,121,68,29,35
609.0,725.0,121,68,29,35
610.0,725.0,120,68,30,35
610.0,725.0,120,68,29,35
610.0,725.0,120,69,30,35
611.0,725.0,120,68,29,35
611.0,724.0,120,68,29,35
611.0,724.0,120,68,30,35
613.0,724.0,120,67,29,35
614.0,724.0,120,68,29,35
614.0,724.0,120,67,29,35
614.0,724.0,120,68,29,35
615.0,724.0,120,68,29,35
616.0,724.0,263,67,29,35
616.0,724.0,275,67,29,35
617.0,724.0,280,67,29,35
617.0,724.0,280,67,29,35
619.0,724.0,280,67,29,35
621.0,724.0,279,67,29,35
621.0,724.0,279,67,28,35
621.0,724.0,279,67,29,35
621.0,724.0,279,67,29,35
622.0,724.0,279,67,29,35
622.0,724.0,278,67,28,35
622.0,724.0,278,67,28,35
622.0,724.0,278,67,28,35
626.0,724.0,278,67,29,35
626.0,724.0,277,67,28,35
626.0,724.0,276,67,28,35
628.0,724.0,276,66,28,35
628.0,724.0,276,66,28,35
630.0,724.0,276,67,28,34
630.0,724.0,275,66,28,35
631.0,724.0,275,66,29,35
631.0,724.0,275,66,28,35
632.0,724.0,275,65,28,34
632.0,724.0,275,66,29,34
635.0,724.0,275,66,28,34
635.0,724.0,275,66,28,34
636.0,724.0,274,66,28,34
636.0,724.0,275,66,28,35
638.0,724.0,274,66,28,34
641.0,724.0,273,65,28,34
641.0,724.0,273,65,28,34
641.0,724.0,273,65,28,34
643.0,724.0,273,65,28,34
645.0,724.0,273,65,28,34
645.0,724.0,273,65,28,33
647.0,724.0,272,65,28,33
647.0,724.0,272,65,28,33
650.0,724.0,273,65,28,34
652.0,724.0,272,65,28,33
652.0,724.0,271,65,28,33
654.0,724.0,271,65,28,34
657.0,724.0,271,65,28,33
658.0,724.0,271,64,28,33
658.0,724.0,271,65,28,33
661.0,724.0,271,65,28,34
662.0,724.0,271,64,29,33
662.0,724.0,271,64,28,33
665.0,724.0,271,64,30,33
668.0,724.0,271,64,30,33
668.0,724.0,270,63,30,33
670.0,724.0,270,63,30,33
670.0,724.0,270,63,30,33
672.0,724.0,270,63,30,33
674.0,724.0,270,63,30,33
674.0,724.0,270,63,30,33
678.0,724.0,269,63,30,33
681.0,725.0,269,63,30,33
681.0,725.0,268,63,30,33
682.0,725.0,268,63,30,33
682.0,725.0,268,63,30,33
685.0,725.0,268,63,30,33
688.0,725.0,268,63,30,33
691.0,726.0,268,63,30,33
691.0,726.0,268,63,29,32
693.0,726.0,268,63,30,32
696.0,726.0,268,63,30,33
696.0,726.0,268,63,29,33
699.0,726.0,268,63,29,33
702.0,726.0,267,63,30,32
702.0,726.0,267,63,29,32
705.0,726.0,267,63,29,33
708.0,727.0,267,63,29,32
708.0,727.0,266,63,29,32
710.0,727.0,266,63,29,33
710.0,727.0,265,63,29,32
713.0,727.0,265,63,29,32
716.0,727.0,265,63,29,32
716.0,727.0,265,63,29,32
719.0,728.0,265,63,29,32
722.0,728.0,265,63,28,32
725.0,729.0,265,63,29,32
725.0,729.0,264,63,29,32
728.0,729.0,263,63,28,32
731.0,730.0,263,63,28,31
731.0,730.0,263,63,29,31
735.0,730.0,263,63,28,31
735.0,730.0,263,63,29,32
738.0,730.0,263,63,28,31
741.0,730.0,263,63,29,31
741.0,730.0,263,63,28,31
744.0,731.0,263,63,28,31
747.0,732.0,263,63,29,31
747.0,732.0,263,63,28,31
750.0,732.0,263,63,29,31
754.0,733.0,263,62,28,31
754.0,733.0,263,63,28,31
757.0,733.0,263,62,28,31
760.0,734.0,263,62,28,31
760.0,734.0,262,62,28,31
763.0,734.0,262,62,29,31
766.0,735.0,262,62,28,31
766.0,735.0,262,62,28,31
769.0,736.0,262,62,28,31
772.0,736.0,261,62,28,31
772.0,736.0,260,62,28,31
776.0,736.0,261,62,28,31
778.0,737.0,261,62,28,31
781.0,738.0,260,61,28,31
781.0,738.0,260,61,28,31
786.0,739.0,260,61,28,31
789.0,740.0,259,61,28,31
789.0,740.0,260,61,28,31
792.0,740.0,259,60,28,0
794.0,741.0,111,59,24,14
798.0,742.0,111,58,24,14
801.0,743.0,111,59,24,15
801.0,743.0,110,58,23,14
803.0,743.0,110,58,23,15
807.0,744.0,110,58,24,14
812.0,746.0,110,58,24,15
812.0,746.0,110,57,24,14
815.0,747.0,110,58,24,14
818.0,748.0,109,57,24,14
818.0,748.0,110,57,24,14
821.0,748.0,110,57,24,14
821.0,748.0,109,57,24,14
824.0,749.0,109,57,24,14
827.0,750.0,109,57,24,14
830.0,752.0,109,57,24,14
830.0,752.0,109,57,24,14
832.0,752.0,111,58,24,14
835.0,753.0,111,59,24,15
835.0,753.0,110,58,23,14
837.0,754.0,110,58,23,15
842.0,756.0,110,58,24,14
842.0,756.0,110,58,24,15
843.0,756.0,110,57,24,14
846.0,757.0,110,58,24,14
850.0,759.0,109,57,24,14
850.0,759.0,110,57,24,14
853.0,760.0,110,57,24,14
855.0,762.0,109,57,24,14
855.0,762.0,109,57,24,14
857.0,762.0,109,57,24,14
860.0,763.0,109,57,24,14
863.0,765.0,109,57,24,14
863.0,765.0,108,57,24,14
866.0,767.0,108,57,24,14
866.0,767.0,108,56,24,14
869.0,768.0,108,56,24,14
870.0,769.0,108,56,24,14
870.0,769.0,108,56,24,14
872.0,770.0,108,56,24,14
874.0,772.0,108,56,24,14
874.0,772.0,108,56,24,14
877.0,772.0,107,56,24,14
879.0,774.0,108,56,24,14
879.0,774.0,107,56,24,14
880.0,775.0,107,56,23,14
883.0,777.0,107,56,23,14
883.0,777.0,107,56,24,14
886.0,779.0,107,56,24,14
886.0,779.0,107,56,24,14
886.0,779.0,106,56,23,14
889.0,781.0,107,56,24,14
890.0,782.0,105,56,23,14
890.0,782.0,105,56,23,14
893.0,784.0,105,56,23,14
893.0,784.0,105,56,23,14
893.0,785.0,105,56,23,14
896.0,787.0,105,56,23,13
896.0,787.0,105,56,23,13
897.0,787.0,105,56,23,14
898.0,789.0,105,56,23,14
898.0,789.0,105,56,23,14
899.0,791.0,104,56,23,13
901.0,792.0,104,55,23,13
903.0,795.0,104,56,23,14
903.0,795.0,103,55,23,14
905.0,796.0,103,55,23,13
906.0,798.0,103,55,24,14
906.0,798.0,103,55,24,13
908.0,800.0,103,55,24,14
908.0,801.0,103,55,24,13
908.0,801.0,103,55,24,13
909.0,802.0,103,55,24,13
909.0,802.0,103,55,24,14
910.0,804.0,103,55,24,14
912.0,806.0,103,55,24,13
912.0,806.0,103,54,24,13
912.0,807.0,103,55,24,13
913.0,809.0,103,54,24,13
913.0,809.0,103,54,24,13
914.0,810.0,103,54,24,13
914.0,810.0,103,54,24,13
915.0,812.0,103,54,24,13
915.0,814.0,102,54,24,13
915.0,814.0,102,54,24,13
917.0,817.0,102,54,24,13
917.0,817.0,102,54,24,13
917.0,817.0,102,54,24,13
918.0,820.0,102,54,24,13
918.0,820.0,102,54,24,13
919.0,822.0,102,54,24,13
919.0,823.0,102,56,24,13
920.0,826.0,101,57,24,13
920.0,826.0,102,57,24,13
920.0,826.0,101,57,24,13
920.0,826.0,101,57,24,13
921.0,829.0,100,57,24,13
921.0,829.0,101,57,24,13
921.0,829.0,100,57,23,13
921.0,829.0,100,57,23,13
921.0,830.0,100,57,23,12
921.0,830.0,100,57,24,12
922.0,834.0,100,57,24,13
922.0,836.0,100,57,23,12
922.0,838.0,99,56,23,13
922.0,838.0,99,57,23,12
923.0,839.0,99,56,23,13
923.0,842.0,99,56,23,12
923.0,842.0,99,56,23,12
923.0,843.0,99,56,23,12
923.0,845.0,99,56,23,12
923.0,845.0,99,56,23,12
923.0,847.0,99,56,23,13
923.0,850.0,99,56,23,12
923.0,850.0,99,56,24,12
923.0,851.0,98,56,24,12
923.0,853.0,98,56,24,12
923.0,854.0,98,56,23,12
923.0,854.0,98,56,24,13
923.0,856.0,98,56,24,12
923.0,856.0,97,56,24,12
923.0,859.0,97,56,24,13
923.0,861.0,98,56,24,12
923.0,863.0,97,56,24,12
923.0,863.0,97,56,24,12
923.0,864.0,97,56,23,12
923.0,867.0,97,56,23,12
923.0,867.0,97,55,23,12
923.0,869.0,97,56,24,12
923.0,870.0,97,56,24,12
923.0,870.0,97,55,23,12
923.0,872.0,96,56,23,12
923.0,875.0,97,56,23,12
923.0,875.0,96,55,23,12
923.0,877.0,96,55,23,12
922.0,879.0,96,55,23,12
922.0,879.0,96,55,23,12
922.0,881.0,96,56,23,12
922.0,883.0,96,55,23,12
922.0,883.0,96,56,23,12
922.0,886.0,96,56,23,12
921.0,888.0,96,56,23,12
921.0,890.0,96,56,23,12
921.0,890.0,96,56,23,12
920.0,892.0,95,56,23,12
920.0,893.0,95,56,23,12
920.0,893.0,95,56,23,12
920.0,896.0,95,56,23,12
920.0,898.0,95,56,23,12
920.0,898.0,95,56,23,12
919.0,900.0,95,55,22,12
919.0,902.0,94,55,22,12
918.0,905.0,94,55,22,12
918.0,905.0,95,55,23,12
917.0,909.0,94,55,22,12
917.0,909.0,94,55,23,12
917.0,912.0,116,55,22,12
917.0,913.0,273,55,22,12
917.0,913.0,301,55,23,12
916.0,916.0,346,55,24,12
916.0,918.0,380,55,26,12
916.0,918.0,382,55,27,12
915.0,920.0,380,54,27,12
914.0,922.0,379,54,27,12
914.0,922.0,379,55,27,12
914.0,923.0,378,55,27,12
914.0,927.0,377,55,27,12
914.0,927.0,377,54,27,12
914.0,928.0,376,54,26,12
914.0,928.0,376,54,27,12
914.0,930.0,376,54,27,12
913.0,932.0,376,54,26,12
913.0,932.0,375,54,26,12
912.0,934.0,375,54,26,12
912.0,937.0,374,54,27,12
911.0,940.0,374,54,26,12
911.0,940.0,374,54,26,12
911.0,942.0,372,53,26,12
911.0,943.0,372,53,26,12
911.0,943.0,372,54,26,12
911.0,945.0,372,53,26,12
910.0,948.0,371,53,26,12
910.0,948.0,371,53,26,12
910.0,950.0,371,53,26,12
910.0,951.0,371,53,25,12
910.0,951.0,370,53,25,12
909.0,953.0,369,53,26,12
909.0,955.0,369,53,26,12
909.0,958.0,369,53,25,12
909.0,958.0,368,52,26,12
909.0,960.0,368,52,25,12
909.0,960.0,368,53,25,12
908.0,963.0,368,52,25,12
